Marke,Produkt,Preis,Vorheriger_Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
K-CLASSIC,Krakauer,"€ 2,22","€ 2,59","1 kg = 5,55","gebrüht und geräuchert, Spitzenqualität",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_102.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegetarian,sub_kaese,sub_milchprodukte,tag_ultra_processed",,BLS-W171200,ref_000290,obs_0000009582|obs_0000010032|obs_0000012296|obs_0000006526|obs_0000011015|obs_0000005236|obs_0000013753|obs_0000014155|obs_0000008147|obs_0000031117|obs_0000007057|obs_0000030102|obs_0000007621|obs_0000002249|obs_0000008608|obs_0000013327|obs_0000003142|obs_0000011862|obs_0000008100,obs_0000012296|obs_0000006526|obs_0000011015|obs_0000005236|obs_0000009582|obs_0000013753|obs_0000010032|obs_0000014155|obs_0000008147
Keine Marke,Käseschnecke,"€ 0,79","€ 0,99","pro Einheit = 0,79","Plunderteigling mit Käsecremefüllung, mit Käse bestreut",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_256.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_kaese,tag_ultra_processed,tag_whole_food",,BLS-V050100,ref_000291,obs_0000015857|obs_0000006779|obs_0000009271|obs_0000009736,obs_0000015857|obs_0000006779|obs_0000009271|obs_0000009736
MILSY VILLA BEN,Käsezöpfe,"€ 1,49","€ 1,99","1 kg = 18,63","geräuchert, 35 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_174.jpg,"cat_molkerei_kaese,diet_vegetarian,sub_kaese,sub_milchprodukte",,,ref_000292,obs_0000015810|obs_0000014238,obs_0000015810|obs_0000014238
MILRAM,Körniger Frischkäse XXL,"€ 1,99","€ 2,69","1 kg = 5,69","3,5 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_175.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000293,obs_0000010634|obs_0000022581|obs_0000023770|obs_0000019964|obs_0000024194|obs_0000008311|obs_0000009275|obs_0000009739|obs_0000018437|obs_0000002331|obs_0000002443|obs_0000003254|obs_0000022111|obs_0000026562|obs_0000000666|obs_0000031499|obs_0000033993|obs_0000011477|obs_0000030175|obs_0000026675|obs_0000022604|obs_0000018636|obs_0000018668|obs_0000024882|obs_0000012763|obs_0000020962|obs_0000000519|obs_0000016946|obs_0000025259|obs_0000002951|obs_0000019362|obs_0000017482|obs_0000017513|obs_0000027893|obs_0000019721|obs_0000009596|obs_0000003481|obs_0000023986|obs_0000017894|obs_0000018043|obs_0000022149|obs_0000028302|obs_0000013967|obs_0000020143|obs_0000022250|obs_0000022312|obs_0000010048|obs_0000024407,obs_0000018437|obs_0000022581|obs_0000008311|obs_0000002331|obs_0000010634|obs_0000002443|obs_0000009275|obs_0000003254|obs_0000023770|obs_0000030175|obs_0000019964|obs_0000009739|obs_0000022111|obs_0000024194|obs_0000026562
K-CLASSIC,Küchentücher Saugstark Limited Edition,"€ 2,99",,"pro Einheit = 2,99","Limited Edition »Ostern«, 3-lagig, besonders reißfest",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_405.jpg,"cat_drogerie,tag_ultra_processed",,,ref_000294,obs_0000012457|obs_0000008589|obs_0000008896|obs_0000014417|obs_0000034991|obs_0000027217|obs_0000021115|obs_0000023316|obs_0000027452|obs_0000002895|obs_0000017283|obs_0000025544|obs_0000011370|obs_0000019566|obs_0000028044|obs_0000013759|obs_0000022123|obs_0000018046|obs_0000034463|obs_0000020296|obs_0000010070|obs_0000016235|obs_0000014197|obs_0000026500|obs_0000022515,obs_0000012457
SCHULTE,La Prima Edelsalami,"€ 1,99","€ 2,89","pro Einheit = 1,99",mit Rindfleisch,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_138.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000295,obs_0000011019|obs_0000028305|obs_0000027186|obs_0000005598,obs_0000011019
K-CLASSIC,Lachsfilets,"€ 3,99","€ 4,99","1 kg = 15,96","ohne Haut, praktisch grätenfrei",Nein,Dieses Angebot findest du vom 26.03. bis 04.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-04,../images/kaufland/kaufland_offer_201.jpg,"cat_tiefkuehl,diet_gluten_free,diet_lactose_free,tag_high_protein,tag_proteinreich,tag_ultra_processed,tag_whole_food",,,ref_000296,obs_0000010654|obs_0000012823|obs_0000031634|obs_0000013760|obs_0000007806|obs_0000000830|obs_0000005212|obs_0000030416|obs_0000026391,obs_0000010654|obs_0000012823|obs_0000031634|obs_0000013760|obs_0000007806
SWITCH ON,Lade- und Datenkabel USB-A auf 8-Pin,"€ 1,49",,"pro Einheit = 1,49","Zugentlastendes Design für lange Lebensdauer Mit schützender PVC-Ummantelung Silikon-Gummiband zur Kabelaufwicklung Übertragungsrate bis 480 Mbps Länge ca. 1,8 m",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_444.jpg,cat_non_food,,,ref_000297,obs_0000010807|obs_0000010808|obs_0000010805|obs_0000010806|obs_0000008961|obs_0000009774|obs_0000009307,
SWITCH ON,Lade- und Datenkabel USB-A auf Micro-USB,"€ 1,49",,"pro Einheit = 1,49","Zugentlastendes Design für lange Lebensdauer Mit schützender PVC-Ummantelung Silikon-Gummiband zur Kabelaufwicklung Übertragungsrate bis 480 Mbps Länge ca. 1,8 m",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_442.jpg,cat_non_food,,,ref_000298,obs_0000010807|obs_0000010808|obs_0000010805|obs_0000010806|obs_0000008961|obs_0000009774|obs_0000009307,
SWITCH ON,Lade- und Datenkabel USB-A auf USB-C,"€ 1,49",,"pro Einheit = 1,49","Zugentlastendes Design für lange Lebensdauer Mit schützender PVC-Ummantelung Silikon-Gummiband zur Kabelaufwicklung Übertragungsrate bis 480 Mbps Länge ca. 1,8 m",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_441.jpg,cat_non_food,,,ref_000299,obs_0000010807|obs_0000010808|obs_0000010805|obs_0000010806|obs_0000008961|obs_0000009774|obs_0000009307,obs_0000010807|obs_0000010808
SWITCH ON,Lade- und Datenkabel USB-C auf USB-C,"€ 1,49",,"pro Einheit = 1,49","Zugentlastendes Design für lange Lebensdauer Mit schützender PVC-Ummantelung Silikon-Gummiband zur Kabelaufwicklung Übertragungsrate bis 480 Mbps Länge ca. 1,8 m",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_443.jpg,cat_non_food,,,ref_000300,obs_0000010807|obs_0000010808|obs_0000010805|obs_0000010806|obs_0000008961|obs_0000009774|obs_0000009307,obs_0000010807|obs_0000010808
WEIHERER,Lager oder Zwickerla,"€ 13,49","€ 16,99","1 l = 1,35",(+ 3.10 Pfand),Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_394.jpg,cat_getraenke,,,ref_000301,obs_0000008991|obs_0000026617,
Keine Marke,Lammkotelett,"€ 22,90","€ 26,90","pro Einheit = 22,90",zart und saftig,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_140.jpg,"cat_fleisch_wurst,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-U727100,ref_000302,,
Keine Marke,Laugenbrezel,"€ 0,29",,"pro Einheit = 0,29",mit Salz,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_260.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000303,obs_0000014992|obs_0000006064|obs_0000001555|obs_0000026070|obs_0000026328|obs_0000014330|obs_0000034277|obs_0000033746|obs_0000035107,obs_0000014992|obs_0000006064|obs_0000001555|obs_0000026070|obs_0000026328|obs_0000014330
Keine Marke,Laugenstange,"€ 0,39","€ 0,59","pro Einheit = 0,39",mit Käse überbacken,Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_639.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000304,obs_0000026561|obs_0000027394|obs_0000009828|obs_0000005866|obs_0000013295|obs_0000014548|obs_0000005497|obs_0000011519|obs_0000034151|obs_0000034948|obs_0000027990,obs_0000026561|obs_0000027394|obs_0000009828|obs_0000005866|obs_0000013295|obs_0000014548|obs_0000005497|obs_0000011519
EMMI KALTBACH,Le Gruy re AOP,"€ 2,49",,"pro Einheit = 2,49","schweiz. Hartkäse aus Rohmilch, 12 Monate gereift, fruchtig-würzig, 49 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_183.jpg,"cat_molkerei_kaese,sub_kaese,sub_milchprodukte",,,ref_000305,obs_0000015816|obs_0000014958|obs_0000011895|obs_0000032358|obs_0000005347|obs_0000024573|obs_0000030587,obs_0000015816|obs_0000032358|obs_0000014958|obs_0000011895
WILTMANN,Leber-Pastete,"€ 1,11","€ 1,43","1 kg = 11,10",versch. Sorten,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_111.jpg,"cat_fleisch_wurst,sub_wurst,tag_ultra_processed",,,ref_000306,obs_0000032567|obs_0000002964|obs_0000002641|obs_0000003456,obs_0000032567
NEWCENTIAL,LED-Fahrradleuchten-Set mit Notbremslichtfunktion,"€ 9,99",,"pro Einheit = 9,99","Extrahelle Frontleuchte Mit umschaltbarer Leuchtstärke (70/30/15 Lux) Rücklicht mit Bremsanzeigefunktion Notbremslicht (mehrfaches, helleres Aufleuchten) Leuchtdauer Frontleuchte bis zu 8,5 h Leuchtdauer Rücklicht bis zu 5 h Mit LED-Akku-Kontrollsystem und Modus-Anzeige Mit USB-C-Ladebuchse und USB-C-Ladekabel Werkzeuglose Montage durch Schnellbefestigung Spritzwassergeschütztes Gehäuse (IP44) Passend für alle gängigen Fahrradtypen Nach StVZO für alle Fahrräder zugelassen",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_568.jpg,cat_non_food,,,ref_000307,,
KOBER S,Liköre,"€ 7,99","€ 12,49","1 l = 15,98","versch. Sorten, 15 - 20 Vol. %",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_652.jpg,cat_getraenke,,,ref_000308,obs_0000015484|obs_0000012224|obs_0000028422|obs_0000011367|obs_0000014806|obs_0000012692,obs_0000015484|obs_0000012224
LIBELLA,Limonade,"€ 7,99","€ 10,99","1 l = 0,80","Orange, Zitrone oder Cola-Mix, z. T. koffeinhaltig (+ 3.10 Pfand)",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_337.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000309,obs_0000017032|obs_0000028310|obs_0000031651|obs_0000026276|obs_0000027047|obs_0000027567|obs_0000016311|obs_0000009657|obs_0000026058|obs_0000026581|obs_0000026204|obs_0000027133|obs_0000008779|obs_0000034435|obs_0000028424|obs_0000030350|obs_0000009877|obs_0000029980|obs_0000010526|obs_0000001440|obs_0000031041|obs_0000009416|obs_0000025425|obs_0000006371|obs_0000006363|obs_0000031347|obs_0000007678|obs_0000005257|obs_0000015266|obs_0000007080|obs_0000007473|obs_0000005812|obs_0000011967|obs_0000006206|obs_0000005829|obs_0000006361|obs_0000005628|obs_0000031392|obs_0000030940,obs_0000017032|obs_0000028310|obs_0000031651|obs_0000026276|obs_0000027047|obs_0000027567|obs_0000016311|obs_0000009657|obs_0000026058|obs_0000026581|obs_0000026204|obs_0000027133
K-CLASSIC,Mandeln gemahlen,"€ 1,49","€ 1,79","1 kg = 7,45",gemahlen,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_289.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-H210400,ref_000310,obs_0000014583|obs_0000010075|obs_0000027112|obs_0000021040|obs_0000031300|obs_0000027212|obs_0000025245|obs_0000002977|obs_0000017648|obs_0000003526|obs_0000020006|obs_0000026220|obs_0000026330|obs_0000020221|obs_0000001855|obs_0000001886|obs_0000022429|obs_0000018338,
VALDO,Marca Oro Prosecco Valdobbiadene DOCG,"€ 8,99","€ 10,99","1 l = 11,99","Superiore, ital. Schaumwein",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_377.jpg,"cat_getraenke,diet_vegetarian,tag_ultra_processed",,,ref_000311,obs_0000008206|obs_0000034030|obs_0000007896|obs_0000028888|obs_0000035021,
Keine Marke,Marokk span Kulturheidelbeeren,"€ 1,49","€ 2,49","1 kg = 11,92",Kl. I,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_050.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000312,obs_0000011395|obs_0000008743|obs_0000009782|obs_0000009312|obs_0000008857|obs_0000014161,
BÜRGER,Maultaschen,"€ 1,69","€ 2,29","1 kg = 4,70 - 5,64","traditionell schwäbisch, Bio-, Gemüse- oder versch. Sorten vegane Maultaschen",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_659.jpg,cat_non_food,,BLS-D7A5000,ref_000313,obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000033906|obs_0000014973|obs_0000007938|obs_0000005382|obs_0000021396|obs_0000025283|obs_0000020577|obs_0000029796|obs_0000030452|obs_0000006656|obs_0000031865|obs_0000016224|obs_0000019957,obs_0000007938|obs_0000005382|obs_0000006305|obs_0000010531|obs_0000017588|obs_0000012341|obs_0000031814|obs_0000000711|obs_0000029796|obs_0000033906|obs_0000030452|obs_0000014973|obs_0000006656
CLEMENTONI,Mein Stift-Atelier Buchstaben,"€ 19,99","€ 34,99","pro Einheit = 19,99","Kreativset zum Personalisieren von Stiften Mit Buchstaben, Perlen, Aufklebern und Figuren Ständer, Instrumentarium und Arbeitsstation Für Kinder ab 6 Jahren",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_459.jpg,"cat_non_food,diet_vegetarian",,,ref_000314,,
NEWCENTIAL,Memory-Foam-Sattelbezug City Touren,"€ 4,99",,"pro Einheit = 4,99",Viskoelastischer Schaum mit Memory-Effekt Für optimale Dämpfung und hohen Sitzkomfort Mit Vertiefung zur Druckentlastung Anti-Rutsch-Unterseite Kordelzug zur einfachen Befestigung Passend für gängige City- und Touring-Bikes Größe ca. 23 x 26 cm 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_564.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000315,,
NEWCENTIAL,Memory-Foam-Sattelbezug MTB Trekking,"€ 4,99",,"pro Einheit = 4,99",Viskoelastischer Schaum mit Memory-Effekt Für optimale Dämpfung und hohen Sitzkomfort Mit Vertiefung zur Druckentlastung Anti-Rutsch-Unterseite Kordelzug zur einfachen Befestigung Passend für gängige Mountain- und Trekking-Bikes Größe ca. 21 x 29 cm 3 Jahre Garantie,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_554.jpg,"cat_non_food,diet_vegetarian",,,ref_000316,,
KAHL A,Mexik Kaffeelikör,"€ 11,99","€ 15,49","1 l = 17,13","hergestellt aus Zuckerrohrdestillat, feinem Arabica-Kaffee und süßer Vanille, 16 Vol. %",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_350.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000317,obs_0000011129|obs_0000009694|obs_0000009215,obs_0000011129
WATERDROP,Microdrink Energy,"€ 2,99",,"1 kg = 355,96","Drops mit Frucht- und Pflanzenextrakten zum Aromatisieren von Wasser, versch. Sorten",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_346.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000318,obs_0000011366|obs_0000032944|obs_0000015295|obs_0000034434,
MANNER,Mignon oder Herzen,"€ 2,99","€ 4,99","1 kg = 9,97","feine Waffelschnitten, versch. Sorten",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_293.jpg,"cat_grundnahrung,tag_ultra_processed",,,ref_000319,obs_0000010518|obs_0000015669,
GLICO,Mikado-Sticks,"€ 1,49",,"1 kg = 19,87","umhüllt mit feiner Schokolade, versch. Sorten",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_322.jpg,"cat_knabbern_naschen,diet_gluten_free,diet_lactose_free,diet_vegetarian,tag_ultra_processed",,,ref_000320,obs_0000008459|obs_0000014159|obs_0000014807|obs_0000032935|obs_0000015885|obs_0000007694|obs_0000001433|obs_0000014804,obs_0000008459|obs_0000032935|obs_0000014159|obs_0000014807
KNOPPERS,Milch-Nuss-Schnitte,"€ 1,69",,"1 kg = 8,45",versch. Sorten,Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_316.jpg,"cat_knabbern_naschen,diet_vegetarian,tag_ultra_processed",,,ref_000321,obs_0000010549|obs_0000008924|obs_0000014196|obs_0000003091|obs_0000021580|obs_0000004808|obs_0000025845|obs_0000020761|obs_0000004381|obs_0000000301|obs_0000021844|obs_0000003954|obs_0000002430|obs_0000008469|obs_0000027475|obs_0000002044|obs_0000003614|obs_0000026178|obs_0000000796,obs_0000010549
ALASIA,Mineralwasser,"€ 3,49","€ 4,59","1 l = 0,30",versch. Sorten (+ 3.30 Pfand),Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_340.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000322,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332|obs_0000031249|obs_0000002068|obs_0000024088|obs_0000029232|obs_0000031834,obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332
Keine Marke,Mini Blühpflanze in Oster-Keramik,"€ 2,79",,"pro Einheit = 2,79","versch. Ausführungen, Topf Ø 6 cm, ab 2,79€",Nein,Dieses Angebot findest du vom 30.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-30,2026-04-01,../images/kaufland/kaufland_offer_638.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000323,obs_0000024242|obs_0000023823,
RUPP,Mini Muuh,"€ 1,59","€ 1,99","1 kg = 18,93","Käse-Snack, mild im Geschmack, in Streifen geschnitten, 45 % Fett i. Tr.",Nein,Dieses Angebot findest du vom 26.03. bis 01.04. in deiner Kaufland-Filiale.,2026-03-26,2026-04-01,../images/kaufland/kaufland_offer_173.jpg,"cat_molkerei_kaese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000324,obs_0000012328|obs_0000006379|obs_0000010932|obs_0000017530|obs_0000026024|obs_0000018128|obs_0000016216,
