Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
schauma Shampoo oder Spülung,Keine Marke,"€ 1,69",,"pro Einheit = 1,69",verschiedene Sorten Ausgenommen Xtra und Kids.,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/schauma-shampoo-oder-sp-lung.jpg,cat_drogerie,,,ref_000225,obs_0000005485|obs_0000007501|obs_0000011609|obs_0000012017|obs_0000012465|obs_0000012896|obs_0000013405|obs_0000015518|obs_0000016129|obs_0000010773|obs_0000012018|obs_0000012696|obs_0000013613|obs_0000005852|obs_0000006589|obs_0000015098|obs_0000015963|obs_0000032949|obs_0000017934|obs_0000028256|obs_0000029054|obs_0000029056|obs_0000006246|obs_0000031350|obs_0000031379|obs_0000032035|obs_0000032766|obs_0000032840|obs_0000032877|obs_0000033059|obs_0000033092|obs_0000033133|obs_0000033168|obs_0000000446|obs_0000033215|obs_0000033227|obs_0000033237|obs_0000033244|obs_0000033372|obs_0000033398|obs_0000033460|obs_0000033529|obs_0000033623|obs_0000033649|obs_0000009325|obs_0000034052|obs_0000009494|obs_0000034239|obs_0000009796|obs_0000009955,obs_0000012896|obs_0000005485|obs_0000007501
Cosmea Slipeinlagen,Keine Marke,"€ 1,79",,"pro Einheit = 1,79","verschiedene Sorten, vegan",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/cosmea-slipeinlagen.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000226,obs_0000033669|obs_0000008207|obs_0000033444|obs_0000015952|obs_0000011601|obs_0000012882|obs_0000032995|obs_0000012009|obs_0000033278,obs_0000012009
Domestos Kraft Frische WC Gel,Keine Marke,"€ 1,69",,"1 l = 2,25","verschiedene Sorten Biozidprodukte vorsichtig verwenden. Vor Gebrauch stets Etikett und Produktinformationen lesen., 750 ml Flasche, (1 l = 2,25 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/domestos-kraft-frische-wc-gel.jpg,"cat_drogerie,diet_vegetarian",,,ref_000227,obs_0000011606|obs_0000014821|obs_0000009673|obs_0000009189,
Domestos Power 5 WC-Stein,Keine Marke,"€ 1,29",,"pro Einheit = 1,29",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/domestos-power-5-wc-stein.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000228,obs_0000031047|obs_0000012013|obs_0000008248|obs_0000010933|obs_0000034066|obs_0000012226,
Somat Maschinengeschirr-Reiniger,Keine Marke,"€ 7,99",,"pro Einheit = 7,99",verschiedene Sorten,Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/somat-maschinengeschirr-reiniger.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000229,obs_0000006948|obs_0000005292|obs_0000007499|obs_0000031762|obs_0000013848|obs_0000025004|obs_0000013362|obs_0000027513|obs_0000019901|obs_0000026432|obs_0000017601|obs_0000027202|obs_0000028357|obs_0000023750|obs_0000010953|obs_0000003536|obs_0000015954|obs_0000024166|obs_0000012011|obs_0000018411|obs_0000014189|obs_0000033271,obs_0000006948|obs_0000005292|obs_0000007499
Sensodyne Fluorid Zahncreme,Keine Marke,"€ 2,22",,"1 l = 29,60","verschiedene Sorten, 75 ml Tube, (1 l = 29,60 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/sensodyne-fluorid-zahncreme.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000230,obs_0000006945|obs_0000006052|obs_0000030353|obs_0000027515|obs_0000033016|obs_0000015114|obs_0000031914|obs_0000012467|obs_0000022872|obs_0000027360|obs_0000012899|obs_0000012024|obs_0000008315,obs_0000006945|obs_0000006052
Dove Deospray,Keine Marke,"€ 1,99",,"1 l = 13,27","verschiedene Sorten Ausgenommen advanced Care und Zink-Komplex., 150 ml Dose, (1 l = 13,27 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/dove-deospray.jpg,"cat_drogerie,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000231,obs_0000015110|obs_0000013583|obs_0000035064|obs_0000003229|obs_0000032800|obs_0000026145|obs_0000026277|obs_0000002346|obs_0000033577|obs_0000033454|obs_0000032945|obs_0000026566|obs_0000034658|obs_0000031852|obs_0000033019|obs_0000027389,obs_0000035064
Vitakraft Catstick,Keine Marke,"€ 0,59",,"1 kg = 32,78","verschiedene Sorten, 3er, 18 g Packung, (1 kg = 32,78 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/vitakraft-catstick.jpg,"cat_tiernahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000232,obs_0000005676,obs_0000005676
Hello my cat Zarte Häppchen,Gut Günstig,"€ 4,49",,"1 kg = 1,87","verschiedene Sorten, 24 x 100 g XXL Multipackung, (1 kg = 1,87 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/gut-g-nstig-hello-my-cat-zarte-h-ppchen.jpg,"cat_tiernahrung,tag_ultra_processed",,,ref_000233,obs_0000005302,obs_0000005302
Zwiebelbrot,Keine Marke,"€ 1,99",,"1 kg = 2,52","Abbildung ähnlich., 750 g Laib, (1 kg = 2,52 €)",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/zwiebelbrot.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_whole_food",,,ref_000234,obs_0000006776|obs_0000005864,obs_0000006776|obs_0000005864
Sonnenblumenbrötchen,Keine Marke,"€ 0,35",,"pro Einheit = 0,35","Abbildung ähnlich., Stück",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/sonnenblumenbr-tchen.jpg,"cat_grundnahrung,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,BLS-H430100,ref_000235,obs_0000005683|obs_0000007303,obs_0000005683|obs_0000007303
Pane Rustico,Keine Marke,"€ 1,49",,"pro Einheit = 1,49","Weizenbrot Abbildung ähnlich., ca. 360 g Stück",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/pane-rustico.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000236,,
Buttercroissant,Keine Marke,"€ 0,35",,"pro Einheit = 0,35","Abbildung ähnlich., Stück",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/buttercroissant.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_butter_margarine,tag_ultra_processed,tag_whole_food",,BLS-D771600,ref_000237,obs_0000010277|obs_0000013126|obs_0000027288|obs_0000012842|obs_0000028113|obs_0000022200|obs_0000015419|obs_0000018044|obs_0000007124,obs_0000010277|obs_0000013126|obs_0000027288|obs_0000012842|obs_0000028113|obs_0000022200|obs_0000015419|obs_0000018044
Osterhase,Keine Marke,"€ 1,29",,"pro Einheit = 1,29","Hefefeingebäck Abbildung ähnlich. Nur solange der Vorrat reicht., Stück",Nein,Gültig vom 30.03.2026 bis zum 04.04.2026.,2026-03-30,2026-04-04,../images/edeka/osterhase.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000238,obs_0000001703|obs_0000001708|obs_0000024717|obs_0000024716|obs_0000013811|obs_0000013777,obs_0000001703|obs_0000001708|obs_0000024717|obs_0000024716|obs_0000013811
